M-0486,aplique de florão,"Mestre Valentim da Fonseca e Silva","Século XIX","Brasil, Rio de Janeiro",madeira entalhada pintada e dourada,,110 cm d ap.,Arte Brasileira - Século XVIII e XIX,Construção - Fragmentos de Construção,Sala de Jantar
M-0487,xícara,Manufatura Real de Porcelanas de Meissen,"Século XIX","Alemanha, Meissen",Porcelana branca com policromia.,Jogo de chá (M-0487 a M-0495). Decorada com motivos chineses.,"5,7 x 10,2 x 8,5",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0488,xícara,Manufatura Real de Porcelanas de Meissen,"Século XIX","Alemanha, Meissen",Porcelana branca com policromia.,Jogo de chá (M-0487 a M-0495). Decorada com motivos chineses.,"6,4 x 10,5 x 8,5",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0489,bule,Manufatura Real de Porcelanas de Meissen,"Século XIX","Alemanha, Meissen",Porcelana branca com policromia.,Jogo de chá (M-0487 a M-0495). Decorada com motivos chineses.,"11,3 x 18,5 x 11,2",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0490,cremeira,Manufatura Real de Porcelanas de Meissen,"Século XIX","Alemanha, Meissen",Porcelana branca com policromia.,Jogo de chá (M-0487 a M-0495). Decorada com motivos chineses.,"9,1 x 9,5 x 7,0",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0491,açucareiro,Manufatura Real de Porcelanas de Meissen,"Século XIX","Alemanha, Meissen",Porcelana branca com policromia.,Jogo de chá (M-0487 a M-0495). Decorada com motivos chineses.,"10,7 x 12,5 x 10,4",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0492,recipiente para manteiga,Manufatura Real de Porcelanas de Meissen,"Século XIX","Alemanha, Meissen",Porcelana branca com policromia.,Jogo de chá (M-0487 a M-0495). Decorada com motivos chineses.,"3,5 x 11,1 x 10,9",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0493,colher,Manufatura Real de Porcelanas de Meissen,"Século XIX","Alemanha, Meissen",Porcelana branca com policromia.,Jogo de chá (M-0487 a M-0495). Decorada com motivos chineses.,"10,1 x 2,1 x 1,0 espessura.",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0494,castiçal,Manufatura Real de Porcelanas de Meissen,"Século XIX","Alemanha, Meissen",Porcelana branca com policromia.,Jogo de chá (M-0487 a M-0495). Decorada com motivos chineses.,"7,0 x 11,8",,Interiores - Objetos de Iluminação,Reserva Técnica 2 (Porão)
M-0495,bandeja,Manufatura Real de Porcelanas de Meissen,"Século XIX","Alemanha, Meissen",Porcelana branca com policromia.,Jogo de chá (M-0487 a M-0495). Decorada com motivos chineses.,"3,5 x 39,4 x 40",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0496,prato,,"Século XIX","Alemanha, Saxe(?)","Porcelana branca, policromada, com alto-relevo",Jogo para café com seis peças (M-0496 até M-0501),"4,0 x 21,8 irregular",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0497,prato,,"Século XIX","Alemanha, Saxe(?)",porcelana branca com policromia e alto-relevo.,Jogo para café com seis peças (M-0496 até M-0501),,,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0498,açucareiro,,"Século XIX","Alemanha, Saxe(?)",porcelana branca com policromia e alto-relevo.,Jogo para café com seis peças (M-0496 até M-0501),"11 x 11,4 d.",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0499,xícara,,"Século XIX","Alemanha, Saxe(?)",porcelana branca com policromia e alto-relevo,Jogo para café com seis peças (M-0496 até M-0501),"6,3 x 8,3 x 6,5",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0500,cremeira,,"Século XIX","Alemanha, Saxe(?)",porcelana branca com policromia e alto-relevo.,Jogo para café com seis peças (M-0496 até M-0501),"11,9 x 9,5 x 8,2",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0501,Xícara,,"Século XIX","Alemanha, Saxe(?)",porcelana branca com policromia e alto-relevo.,Jogo para café com seis peças (M-0496 até M-0501),"6,3 x 8,3 x 6,5",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0502,sino - Vajraghanta,,"Século XX,c.1900 - 1920",Tibet,Bronze, Com cabo em forma de vajra de quatro pontas.,"16,5 x 6,7 diâm.",Arte Oriental,Objetos Cerimoniais - Objetos de Culto,Reserva Técnica 1 (Q. Rosa)
M-0503,porta-garrafa,C & Co.,"Século XX(?)",Inglaterra(?),"Prata, madeira e feltro.",Decorado com figuras e animais e cachos de uva.,"26,7 x 15,5 x 12,4",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-0504,pá para migalhas,,"Século XX(?)",França(?),"Prata fundida, plástico (?)",,"5,0 x 33,4 x 7,0",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-0505,prato,,"Século XIX",China,Porcelana com policromia,"Par (M-0506). Tipo IMARI, com motivos florais e borboleta","22,6 d. x 2,7",Arte Oriental,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0506,prato,,"Século XIX",Japão,porcelana policromada. ,Par (M-0505). Tipo Imari. Motivos florais e borboleta. ,"22,7 x 2,9",Arte Oriental,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0507,prato raso,Spode,"Século XIX(?)","Inglaterra, Stoke-on-Trent(?)",porcelana branca com policromia,Conjunto (M-0507 a M-0511). Borda vazada. Decorado com representação de insetos.,"2,5 x 23,9 d",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0508,prato raso,Spode,"Século XIX(?)","Inglaterra, Stoke-on-Trent(?)",porcelana branca com policromia,Conjunto (M-0507 a M-0511). Borda vazada. Decorado com representação de insetos.,,,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0509,travessa,Spode,"Século XIX(?)","Inglaterra, Stoke-on-Trent(?)",porcelana branca com policromia,Conjunto (M-0507 a M-0511). Decorada com representação de insetos.,"2,4 x 20,6 x 14,2",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0510,travessa,Spode,"Século XIX(?)","Inglaterra, Stoke-on-Trent(?)",porcelana branca com policromia e tinta dourada,Conjunto (M-0507 a M-0511). Decorada com representação de insetos.,"2,9 x 20,2 x 14,1",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0511,xícara,Spode,"Século XIX(?)","Inglaterra, Stoke-on-Trent(?)",porcelana branca com policromia.,Conjunto (M-0507 a M-0511).,"9,1 x 8,0 x 6,4 ( na borda)",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0512,recolhedor de cinzas,Apollo (?),"Século XX",Inglaterra(?),"Prata fundida, madeira.",,"3,9 x 10,2 x 17,4",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-0513,tigela,,"Século XX",Japão,Porcelana branca pintada em azul.,Conjunto (M-0513 a M-0515),"3,5 x 11,0 d.",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0514,tigela,,"Século XX",Japão,porcelana branca pintada em azul.,Conjunto (M-0513 a M-0515),"4,8 x 12,5 d. ",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0515,tigela,,"Século XX",Japão,porcelana branca pintada em azul.,Conjunto (M-0513 a M-0515),"5,8 x 13,8",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0516,xícara,,"Século XX",Japão,porcelana branca com policromia.,Decorada com motivos florais e dragão.,"5,0 x 9,1 x 7,7 (na borda)",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0517,colher de sal,,"Século XIX,1845","Inglaterra, Londres",Prata com banho de ouro.,4 exemplares. Cabo em forma de sereia.,"1,0 x 2,4 x 9,8",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-0518,prato,Manufatura  de Capodimonte,"Século XIX,1830-1890","Itália, Nápoles",Porcelana branca com policromia e tinta dourada com alto-relevo.,Par (M-0519). Decorado com motivos florais e anjos,"2,3 x 24,3 d.",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0519,prato,Manufatura  de Capodimonte,"Século XIX,1830-1890","Itália, Nápoles",Porcelana branca com policromia e tinta dourada com alto-relevo.,Par (M-0518). Decorado com motivos florais e anjos.,"2,3 x 24,3 d.",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0520,recipiente,,"Século XX",Brasil(?),Prata,,"1,9 x 9,0 diâm.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-0521,xícara,Rue de la Roquette - Jerome Vincent Dubois,"Século XVIII,1774-1790","França, Paris",Porcelana branca com frisos dourados,Conjunto prato (M-0522). Decorada com feixes de trigo.,"6,9 x 11,8 x 9,8 d.",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0522,Prato,Rue de la Roquette - Jerome Vincent Dubois,"Século XVIII,1774-1790","França, Paris",porcelana branca com frisos dourados,Conjunto xícara (M-0521). Decorado com feixes de trigo.,"2,1 x 19 d.",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0523,travessa,,"Século XIX",China,Porcelana policromada e vidrada.,Fundo branco com frisos pintados em vermelho férreo. Formato octogonal. Porcelana chinesa de exportação.,"3,6 x 38,7 x 30,8",Arte Oriental,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0524,xícara de chá,,"Século XIX(?)",França(?),Porcelana policromada e dourada.,Decorada com motivos florais em dourado e preto.,"9,5 x 9,7 x 7,7 (na borda)",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0525,caixa com miniatura,,"Século XVIII",França(?),"Madeira, marfim (osso?), tartaruga, metal dourado, aquarela e vidro.",Com retrato de dama na tampa.,"2,3 x 6,1 diâm.",,Interiores - Acessórios de Interiores,Reserva Técnica 1 (Q. Rosa)
M-0526,xícara,Georg Heufel,"Século XIX,1880-1900","Alemanha, Dresden",Porcelana policromada com frisos dourados. ,Decorada com cena campestre.,"3,9 x 5,9",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0527,recipiente,,?,?,,,,,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-0528,xícara com tampa,"Manufatura de Porcelana de Sèvres. André Vincent Vieillard (1717-1790), pinturas","Século XVIII,1765","França, Sèvres",Porcelana policromada com frisos dourados.,Decorada com cenas pastorais no pires e na resrva lateral. Pegador em forma de rosa.,"6,0 x 9,7 x 7,8 (na tampa)",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0529,pombos da paz,"Clóvis Graciano","Século XX,1972",Brasil,Serigrafia sobre papel,Tiragem 11\80,"40,0 x 40,0",,Artes Visuais - Gravura,Mapoteca - G2
M-0530,Xícara,,"Século XVIII(?)",Áustria,Porcelana branca com friso dourado.,Decorada com cena rural.,"10,4 x 10,7 x 8,4 (na borda)",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0531,figura de santo (?),,"Século XVIII(?)",Peru,Óleo sobre tela colada em cartão.,,"20,0 x 15,6 irreg.",,Artes Visuais - Pintura,Mapoteca - G5
M-0532,moldura de perfil de camarim de igreja,"Mestre Valentim da Fonseca e Silva","Século XIX","Brasil, Rio de Janeiro",madeira entalhada pintada e dourada,Par M-1277. Provavelmente fragmento da peça completa.,40 x 300 cm ap. ,Arte Brasileira - Século XVIII e XIX,Construção - Fragmentos de Construção,Sala de Jantar
M-0533,xícara,Manufatura de Porcelana de Viena,"Século XIX,1828-1830","Áustria, Viena",porcelana dourada com policromia.,Decorada com cena rural e anjos.,"10,8 x 12,4 x 10,4 d.",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0534,descanso para talher,Gallia Christofle. Desenho de Édouard-Marcel Sandoz,"Século XX,1950\1960",França,Prata fundida.,"7 exemplares, em forma de animais.","a: 2,5x8,0x2,2; b: 1,9 x19,2x1,8; c: 4,3x8,1x2,0; d: 3,0x11,0x2,1; e: 1,9x9,4x2,1; f: 2,2x8,2x1,6; g:2,4x9,3x2,4",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-0535,xícara,,"Século XIX",França,porcelana dourada com policromia,"Estilo ""Vieux Paris"". Decorada com retrato de Diane du Poitiers.","12,2 x 11,4 x 9,0 (na borda)",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0536,bule de chá com réchaud (veilleuse),Manufatura Real de Porcelana de Berlim,"Século XVIII\XIX(?)","Alemanha, Berlim",Porcelana policromada e dourada.,Decorado com paisagem campestre,"10,1 x 16,2 ",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0537,xícara,Lorenz Hutschenreuther,"Século XX,1925-1939","Alemanha, Selb",porcelana policromada com frisos dourados.,Fundo azul e motivos florais em relevo dourado.,"7,3 x 7,5 x 5,7 d. (na borda)",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0538,travessa,C. J. V. Ld.,"Século XX,1960","Inglaterra, Londres",Prata,,"3,1 x 60,6 x 45,5",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-0539,bule para chá com réchaud,Manufatura Real de Porcelanas de Meissen,"Século XIX(?)","Alemanha, Meissen",Porcelana policromada com relevo; metal dourado.,Formato bola. Motivos florais em relevo.,"27,5 x 27,5 x 20,1",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0540,travessa,C. J. V. Ld.,"Século XX,1960","Inglaterra, Londres",Prata,,"2,4 x 40,0 diam.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-0541,fff moldura,,"final do Século XIX,início do Século XX","Alemanha, Europa Central(?)",Madeira entalhada e dourada,,"39,0 x 44,5 x 3,0                      janela - 27,5 x 33,0",,,Reserva Técnica 1 (Q. Rosa)
M-0542,lenda etíope,,"Século XX(?)",Etiópia,Guache (?) sobre tecido.,Em cartão de Cortesia da Segy Gallery,"21,2 x 22,0 irreg.",Arte Africana,Artes Visuais - Pintura,Mapoteca - G5
M-0543,travessa,C. J. V. Ld.,"Século XX,1960","Inglaterra, Londres",Prata,,"2,4 x 40,0 diam.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-0544,copo,,"Século XX",Alemanha,Cristal lapidado e friso dourado.,,"7,4 x 6,4 d. irregular",Arte Oriental,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0545,copo,,"Século XX",Alemanha,"Cristal lapidado, com alto-relevo e friso dourado.",Decorado com figura de casal.,"6,4 x 6,6 d. irregular",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0546,copo,,"Século XX",Alemanha,"Cristal lapidado, com alto-relevo e friso dourado.",Decorado com figura feminina e anjos.,"7,7 x 7,0 d irregular.",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0547,copo,,"Século XX",Alemanha,Cristal jateado?; pigmento? em cor amarela.,Decorado com representação de templo.,"8,3 x 8,2 d (na borda). Base: 4,5 d.",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0548,taça,,"Século XX",Alemanha,Cristal lapidado com alto-relevo.,Decorada com representação de pássaros.,"10,7 x 8,3 x 6,8 (na borda). Base: 7,7 d.",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0549,taça,,"Século XX",Alemanha,Cristal lapidado com alto-relevo.,,"10,7 x 8,3 x 6,8. Base: 7,6 d.",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0550,taça,,"Século XX",Alemanha,Cristal lapidado com alto-relevo.,,"7,0 x 9,3 x 7,6 ( na borda).",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0551,copo,,"Século XX",Alemanha,"Cristal lapidado, com alto-relevo",Decorado com figuras de meninos.,"7,9 x 6,3 d (na borda). Na base: 4,1 d.",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0552,jarra,,"Século XX",Alemanha,Cristal lapidado; metal.,,"27,7 x 14,1 x 10,4",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0553,garrafa,,"Século XX",Alemanha,Cristal lapidado.,,"34,1 x 13,2 x 11,4",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0554,recipiente para saquê,,"Século XX",China,Porcelana policromada.,"Porcelana chinesa tipo chocolate, com reservas família rosa. Decorado com motivos florais em cor laranja.","13,4 x 12,1 d. Com suporte: 15,9 h",Arte Oriental,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0555,Recipiente para saquê,,"Século XX",China,Porcelana policromada.,"Porcelana chinesa tipo chocolate, com reservas família rosa. Decorado com motivos florais em cor de rosa.","13,9 x 12,5 d. Com suporte: 16,5 h",Arte Oriental,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0556,conjunto de recipientes para servir carnes,,"Século XX",China,porcelana policromada e madeira.,Dez peças: bandeja e 9 recipientes (a-i),"5,9 x 48 d.",Arte Oriental,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 1 (Q. Rosa)
M-0557,mesa de centro,,,,,,,Mobiliário Europeu,Interiores - Peças de Mobiliário,Sala de Música
M-0558,banqueta,,,,,,,Mobiliário Europeu,Interiores - Peças de Mobiliário,Salão
M-0559,banqueta,,,,,,,Mobiliário Europeu,Interiores - Peças de Mobiliário,Salão
M-0560,figura de ancião em paisagem miniatura,,,,,,,Arte Oriental,,Reserva Técnica 1 (Q. Rosa)
M-0561,sofá,,"Século XIX",França,"Madeira entalhada, tiras de borracha, plumas, tecido de seda.",,,,Interiores - Peças de Mobiliário,Sala de Música
M-0562,sous-plat,Fernando Alves Pinto,"Século XX","Brasil, São Paulo",Prata,12 exemplares (a-l). Conjunto (M-0562 a M-0564),"0,8 x 27,7",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-0563,prato para pão,Fernando Alves Pinto,"Século XX","Brasil, São Paulo",Prata,12 exemplares (a-l). Conjunto (M-0562 a M-0564),"0,6 x 15,2 diam.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-0564,lavanda,Fernando Alves Pinto,"Século XX","Brasil, São Paulo",Prata,12 exemplares (a-l). Conjunto (M-0562 a M-0564),"5,2 x 12,5 diam.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-0565,travessa para caviar,Compagnie des Cristalleries de Baccarat,"Século XX","França, Baccarat","Cristal, metal dourado.",,"11,5 x 17,1 diâm.",,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0566,carimbo,,"Século XII",China,Bronze com alto-relevo.,,"6,3 x 5,1 d.",Arte Oriental,Comunicação Escrita,Reserva Técnica 1 (Q. Rosa)
M-0567,bule,,"Século XVIII",China,Porcelana policromada e vidrada,"Porcelana chinesa de exportação. Família Rosa, Serviço dos Pavões, padrão idêntico ao Serviço de D. Joáo VI.","27,3 x 19,5 x 13,2 cm d.",Arte Oriental,Interiores - Utensílios de Cozinha\Mesa,Salão
M-0568,molheira,,"Século XVIII",China,Porcelana policromada.,"Porcelana chinesa de exportação. Família Rosa, Serviço dos Pavões.","7,7 x 20 ,3 x 9,5 cm",Arte Oriental,Interiores - Utensílios de Cozinha\Mesa,Salão
M-0569,Molheira,,"Século XVIII",China,Porcelana policromada e vidrada.,"Porcelana chinesa de exportação. Família Rosa, Serviço dos Pavões, padrão idêntico ao Serviço de D. Joáo VI. Com flor-de-liz.","6,9 x 19,3 x 10,5",Arte Oriental,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
M-0570,molheira,,"Século XVIII",China,Porcelana policromada.,"Porcelana chinesa de exportação. Família Rosa, Serviço dos Pavões.","7,9 x 20,1 x 9,6",Arte Oriental,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 2 (Porão)
